[ 2017-02-24T20:57:16+08:00 ] /index_developer.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:00:48+08:00 ] /User_Index_zdjsb.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:48+08:00 ] /User_Index_zdjsb.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:00:48+08:00 ] /User_Index_zdjsb.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:48+08:00 ] /User_Index_zdjsb.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | SQL: SHOW COLUMNS FROM `pay_moneybd` [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_moneybd` WHERE 1=1 and UserID = '297' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | SQL: SELECT * FROM `pay_moneybd` WHERE 1=1 and UserID = '297' ORDER BY datetime desc LIMIT 0,10   [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | SQL: SELECT SUM(money) AS tp_sum FROM `pay_moneybd` WHERE 1=1 and UserID = '297' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | NOTIC: [8] Undefined index: sq_date 0c45516429ee8ba8e6719554111d013f.php 第 140 行.
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | NOTIC: [8] Undefined index: sq_date_js 0c45516429ee8ba8e6719554111d013f.php 第 149 行.
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:00:50+08:00 ] /User_Index_zjbdjl.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | SQL: SHOW COLUMNS FROM `pay_userapiinformation` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | SQL: SELECT * FROM `pay_userapiinformation` WHERE UserID=297  [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run ContentReplace Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:01+08:00 ] /User_Index_shjk.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | SQL: SHOW COLUMNS FROM `pay_userapiinformation` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | SQL: SELECT `tongdao` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | SQL: SHOW COLUMNS FROM `pay_sjapi` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | SQL: SELECT * FROM `pay_sjapi` WHERE xz=1  [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:05+08:00 ] /User_Index_shtd.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | SQL: SELECT `mypayurlname` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | NOTIC: [8] Undefined variable: page abc711effdb1b9ecfa703a7e5118e0dd.php 第 233 行.
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run TokenBuild Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:24+08:00 ] /User_Index_skym.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:01:30+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | SQL: SELECT `mypayurlname` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | NOTIC: [8] Undefined variable: page abc711effdb1b9ecfa703a7e5118e0dd.php 第 233 行.
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:31+08:00 ] /User_Index_skym.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:39+08:00 ] /10297 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='10297' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | NOTIC: [8] Undefined index: Sjt_BType EmptyAction.class.php 第 29 行.
[ 2017-02-24T23:01:40+08:00 ] /10297 | SQL: SELECT `RegDate` FROM `pay_user` WHERE id=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | SQL: SHOW COLUMNS FROM `pay_userbasicinformation` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | SQL: SELECT `Compellation` FROM `pay_userbasicinformation` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:40+08:00 ] /10297 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.015625s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:01:51+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T23:02:01+08:00 ] /User_Index_sjtggshow_newsid_136.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
